away_team,away_team_score,date,game_id,home_team,home_team_score,note,season,year
chc,5,"Fri, Mar 9",320309104,chw,1,,Preseason,2012
tex,2,"Sat, Mar 10",320310204,chw,3,,Preseason,2012
lad,10,"Sat, Mar 10",320310304,chw,6,,Preseason,2012
chw,2,"Sun, Mar 11",320311127,col,5,,Preseason,2012
oak,9,"Mon, Mar 12",320312104,chw,4,,Preseason,2012
chw,3,"Tue, Mar 13",320313125,sd,6,,Preseason,2012
laa,7,"Wed, Mar 14",320314104,chw,9,,Preseason,2012
chw,3,"Thu, Mar 15",320315105,cle,12,,Preseason,2012
chw,2,"Fri, Mar 16",320316129,ari,4,,Preseason,2012
sea,0 F/8,"Sat, Mar 17",320317104,chw,5,,Preseason,2012
chw,7,"Sun, Mar 18",320318316,chc,5 F/10,,Preseason,2012
cin,1,"Mon, Mar 19",320319104,chw,0,,Preseason,2012
chw,13,"Wed, Mar 21",320321112,sea,8,,Preseason,2012
kc,4 F/8,"Thu, Mar 22",320322104,chw,16,,Preseason,2012
lad,17,"Fri, Mar 23",320323204,chw,4,,Preseason,2012
ari,3 F/8,"Fri, Mar 23",320323304,chw,6,,Preseason,2012
chw,6,"Sat, Mar 24",320324108,mil,4,,Preseason,2012
sf,2,"Sun, Mar 25",320325104,chw,5,,Preseason,2012
chw,3,"Mon, Mar 26",320326119,lad,4,,Preseason,2012
cle,1 F/8,"Tue, Mar 27",320327104,chw,7,,Preseason,2012
sd,13,"Wed, Mar 28",320328104,chw,2,,Preseason,2012
chw,5 F/8,"Wed, Mar 28",320328127,col,8,,Preseason,2012
chw,3,"Thu, Mar 29",320329119,lad,1,,Preseason,2012
chw,2,"Fri, Mar 30",320330107,kc,7,,Preseason,2012
col,3,"Sat, Mar 31",320331104,chw,1,,Preseason,2012
chw,13,"Sun, Apr 1",320401117,cin,10,,Preseason,2012
mil,13,"Mon, Apr 2",320402104,chw,7,,Preseason,2012
chw,5,"Tue, Apr 3",320403118,hou,1,,Preseason,2012
chw,5,"Wed, Apr 4",320404118,hou,5,,Preseason,2012
chw,2,"Fri, Apr 6",320406113,tex,3,,Regular Season,2012
chw,4,"Sat, Apr 7",320407113,tex,3,,Regular Season,2012
chw,0,"Sun, Apr 8",320408113,tex,5,,Regular Season,2012
chw,4,"Mon, Apr 9",320409105,cle,2,,Regular Season,2012
chw,,"Tue, Apr 10",,cle,,postponed,Regular Season,2012
chw,10,"Wed, Apr 11",320411105,cle,6,,Regular Season,2012
det,2,"Fri, Apr 13",320413104,chw,5,,Regular Season,2012
det,1,"Sat, Apr 14",320414104,chw,5,,Regular Season,2012
det,5,"Sun, Apr 15",320415104,chw,2,,Regular Season,2012
bal,10,"Mon, Apr 16",320416104,chw,4 F/10,,Regular Season,2012
bal,3,"Tue, Apr 17",320417104,chw,2,,Regular Season,2012
bal,1,"Wed, Apr 18",320418104,chw,8,,Regular Season,2012
bal,5,"Thu, Apr 19",320419104,chw,3,,Regular Season,2012
chw,7,"Fri, Apr 20",320420112,sea,3,,Regular Season,2012
chw,4,"Sat, Apr 21",320421112,sea,0,,Regular Season,2012
chw,7,"Sun, Apr 22",320422112,sea,4,,Regular Season,2012
chw,4,"Mon, Apr 23",320423111,oak,0,,Regular Season,2012
chw,0,"Tue, Apr 24",320424111,oak,2,,Regular Season,2012
chw,4 F/14,"Wed, Apr 25",320425111,oak,5,,Regular Season,2012
bos,10,"Thu, Apr 26",320426104,chw,3,,Regular Season,2012
bos,10,"Fri, Apr 27",320427104,chw,3,,Regular Season,2012
bos,1,"Sat, Apr 28",320428104,chw,0,,Regular Season,2012
bos,1,"Sun, Apr 29",320429104,chw,4,,Regular Season,2012
cle,2,"Tue, May 1",320501104,chw,7,,Regular Season,2012
cle,6,"Wed, May 2",320502104,chw,3,,Regular Season,2012
cle,7,"Thu, May 3",320503104,chw,5,,Regular Season,2012
chw,4,"Fri, May 4",320504106,det,5,,Regular Season,2012
chw,3,"Sat, May 5",320505106,det,2,,Regular Season,2012
chw,1,"Sun, May 6",320506106,det,3,,Regular Season,2012
chw,6,"Mon, May 7",320507205,cle,8,,Regular Season,2012
chw,2,"Mon, May 7",320507305,cle,3,,Regular Season,2012
chw,5,"Tue, May 8",320508105,cle,3 F/10,,Regular Season,2012
chw,8,"Wed, May 9",320509105,cle,1,,Regular Season,2012
kc,0,"Fri, May 11",320511104,chw,5,,Regular Season,2012
kc,5,"Sat, May 12",320512104,chw,0,,Regular Season,2012
kc,9,"Sun, May 13",320513104,chw,1,,Regular Season,2012
det,5,"Mon, May 14",320514104,chw,7,,Regular Season,2012
det,10,"Tue, May 15",320515104,chw,8,,Regular Season,2012
chw,2,"Wed, May 16",320516103,laa,7,,Regular Season,2012
chw,6,"Thu, May 17",320517103,laa,1,,Regular Season,2012
chw,3,"Fri, May 18",320518116,chc,2,,Regular Season,2012
chw,7,"Sat, May 19",320519116,chc,4,,Regular Season,2012
chw,6,"Sun, May 20",320520116,chc,0,,Regular Season,2012
min,9,"Tue, May 22",320522104,chw,2,,Regular Season,2012
min,0,"Wed, May 23",320523104,chw,6,,Regular Season,2012
min,8,"Thu, May 24",320524104,chw,11,,Regular Season,2012
cle,3,"Fri, May 25",320525104,chw,9,,Regular Season,2012
cle,7,"Sat, May 26",320526104,chw,14,,Regular Season,2012
cle,6,"Sun, May 27",320527104,chw,12,,Regular Season,2012
chw,2,"Mon, May 28",320528130,tb,1,,Regular Season,2012
chw,7,"Tue, May 29",320529130,tb,2,,Regular Season,2012
chw,4,"Wed, May 30",320530130,tb,3,,Regular Season,2012
sea,4,"Fri, Jun 1",320601104,chw,7,,Regular Season,2012
sea,10,"Sat, Jun 2",320602104,chw,8 F/12,,Regular Season,2012
sea,2,"Sun, Jun 3",320603104,chw,4,,Regular Season,2012
tor,9,"Tue, Jun 5",320605104,chw,5,,Regular Season,2012
tor,4,"Wed, Jun 6",320606104,chw,0,,Regular Season,2012
tor,3,"Thu, Jun 7",320607104,chw,4,,Regular Season,2012
hou,8,"Fri, Jun 8",320608104,chw,3,,Regular Season,2012
hou,1,"Sat, Jun 9",320609104,chw,10,,Regular Season,2012
hou,11,"Sun, Jun 10",320610104,chw,9,,Regular Season,2012
chw,6,"Tue, Jun 12",320612124,stl,1,,Regular Season,2012
chw,0,"Wed, Jun 13",320613124,stl,1,,Regular Season,2012
chw,3,"Thu, Jun 14",320614124,stl,5,,Regular Season,2012
chw,6,"Fri, Jun 15",320615119,lad,7,,Regular Season,2012
chw,5,"Sat, Jun 16",320616119,lad,4,,Regular Season,2012
chw,1 F/10,"Sun, Jun 17",320617119,lad,2,,Regular Season,2012
chc,12,"Mon, Jun 18",320618104,chw,3,,Regular Season,2012
chc,2,"Tue, Jun 19",320619104,chw,1,,Regular Season,2012
chc,0,"Wed, Jun 20",320620104,chw,7,,Regular Season,2012
mil,1,"Fri, Jun 22",320622104,chw,0 F/10,,Regular Season,2012
mil,6,"Sat, Jun 23",320623104,chw,8,,Regular Season,2012
mil,0 F/10,"Sun, Jun 24",320624104,chw,1,,Regular Season,2012
chw,1,"Mon, Jun 25",320625109,min,4,,Regular Season,2012
chw,3,"Tue, Jun 26",320626109,min,2,,Regular Season,2012
chw,12,"Wed, Jun 27",320627109,min,5,,Regular Season,2012
chw,4,"Thu, Jun 28",320628110,nyy,3,,Regular Season,2012
chw,14,"Fri, Jun 29",320629110,nyy,7,,Regular Season,2012
chw,0,"Sat, Jun 30",320630110,nyy,4,,Regular Season,2012
chw,2,"Sun, Jul 1",320701110,nyy,4,,Regular Season,2012
tex,2,"Tue, Jul 3",320703104,chw,19,,Regular Season,2012
tex,4 F/10,"Wed, Jul 4",320704104,chw,5,,Regular Season,2012
tex,1,"Thu, Jul 5",320705104,chw,2,,Regular Season,2012
tor,2,"Fri, Jul 6",320706104,chw,4,,Regular Season,2012
tor,0,"Sat, Jul 7",320707104,chw,2,,Regular Season,2012
tor,11,"Sun, Jul 8",320708104,chw,9,,Regular Season,2012
chw,9,"Fri, Jul 13",320713107,kc,8 F/14,,Regular Season,2012
chw,3,"Sat, Jul 14",320714107,kc,6,,Regular Season,2012
chw,2,"Sun, Jul 15",320715107,kc,1,,Regular Season,2012
chw,1,"Mon, Jul 16",320716102,bos,5,,Regular Season,2012
chw,7,"Tue, Jul 17",320717102,bos,5,,Regular Season,2012
chw,1,"Wed, Jul 18",320718102,bos,10,,Regular Season,2012
chw,1,"Thu, Jul 19",320719102,bos,3,,Regular Season,2012
chw,2,"Fri, Jul 20",320720106,det,4,,Regular Season,2012
chw,1,"Sat, Jul 21",320721106,det,7,,Regular Season,2012
chw,4,"Sun, Jul 22",320722106,det,6,,Regular Season,2012
min,4,"Mon, Jul 23",320723104,chw,7,,Regular Season,2012
min,4,"Tue, Jul 24",320724104,chw,11,,Regular Season,2012
min,2,"Wed, Jul 25",320725104,chw,8,,Regular Season,2012
chw,9,"Fri, Jul 27",320727113,tex,5,,Regular Season,2012
chw,5,"Sat, Jul 28",320728113,tex,2,,Regular Season,2012
chw,0,"Sun, Jul 29",320729113,tex,2,,Regular Season,2012
chw,6,"Mon, Jul 30",320730109,min,7,,Regular Season,2012
chw,4,"Tue, Jul 31",320731109,min,3,,Regular Season,2012
chw,3,"Wed, Aug 1",320801109,min,2,,Regular Season,2012
laa,6 F/10,"Fri, Aug 3",320803104,chw,8,,Regular Season,2012
laa,6,"Sat, Aug 4",320804104,chw,5 F/10,,Regular Season,2012
laa,2,"Sun, Aug 5",320805104,chw,4,,Regular Season,2012
kc,2,"Mon, Aug 6",320806104,chw,4,,Regular Season,2012
kc,5,"Tue, Aug 7",320807104,chw,2,,Regular Season,2012
kc,2,"Wed, Aug 8",320808104,chw,1,,Regular Season,2012
oak,3,"Fri, Aug 10",320810104,chw,4,,Regular Season,2012
oak,9,"Sat, Aug 11",320811104,chw,7,,Regular Season,2012
oak,3,"Sun, Aug 12",320812104,chw,7,,Regular Season,2012
chw,2 F/11,"Mon, Aug 13",320813114,tor,3,,Regular Season,2012
chw,3,"Tue, Aug 14",320814114,tor,2,,Regular Season,2012
chw,9,"Wed, Aug 15",320815114,tor,5,,Regular Season,2012
chw,7,"Thu, Aug 16",320816114,tor,2,,Regular Season,2012
chw,2,"Fri, Aug 17",320817107,kc,4,,Regular Season,2012
chw,4,"Sat, Aug 18",320818107,kc,9,,Regular Season,2012
chw,2,"Sun, Aug 19",320819107,kc,5,,Regular Season,2012
nyy,6,"Mon, Aug 20",320820104,chw,9,,Regular Season,2012
nyy,3,"Tue, Aug 21",320821104,chw,7,,Regular Season,2012
nyy,1,"Wed, Aug 22",320822104,chw,2,,Regular Season,2012
sea,8,"Fri, Aug 24",320824104,chw,9,,Regular Season,2012
sea,4,"Sat, Aug 25",320825104,chw,5,,Regular Season,2012
sea,3 F/7,"Sun, Aug 26",320826104,chw,4,,Regular Season,2012
chw,3,"Mon, Aug 27",320827101,bal,4,,Regular Season,2012
chw,0,"Tue, Aug 28",320828101,bal,6,,Regular Season,2012
chw,8,"Wed, Aug 29",320829101,bal,1,,Regular Season,2012
chw,3,"Thu, Aug 30",320830101,bal,5,,Regular Season,2012
chw,4,"Fri, Aug 31",320831106,det,7,,Regular Season,2012
chw,1,"Sat, Sep 1",320901106,det,5,,Regular Season,2012
chw,2,"Sun, Sep 2",320902106,det,4,,Regular Season,2012
min,2,"Mon, Sep 3",320903104,chw,4,,Regular Season,2012
min,18,"Tue, Sep 4",320904104,chw,9,,Regular Season,2012
min,2,"Wed, Sep 5",320905104,chw,6,,Regular Season,2012
kc,7,"Fri, Sep 7",320907104,chw,5,,Regular Season,2012
kc,4,"Sat, Sep 8",320908104,chw,5,,Regular Season,2012
kc,2,"Sun, Sep 9",320909104,chw,1 F/10,,Regular Season,2012
det,1,"Mon, Sep 10",320910104,chw,6,,Regular Season,2012
det,5,"Tue, Sep 11",320911104,chw,3,,Regular Season,2012
det,8,"Wed, Sep 12",320912104,chw,6,,Regular Season,2012
det,,"Thu, Sep 13",,chw,,postponed,Regular Season,2012
chw,6,"Fri, Sep 14",320914109,min,0,,Regular Season,2012
chw,5,"Sat, Sep 15",320915109,min,3,,Regular Season,2012
chw,9,"Sun, Sep 16",320916109,min,2,,Regular Season,2012
det,4,"Mon, Sep 17",320917104,chw,5,,Regular Season,2012
chw,3,"Tue, Sep 18",320918107,kc,2,,Regular Season,2012
chw,0,"Wed, Sep 19",320919107,kc,3,,Regular Season,2012
chw,3,"Thu, Sep 20",320920107,kc,4,,Regular Season,2012
chw,2,"Fri, Sep 21",320921103,laa,6,,Regular Season,2012
chw,2,"Sat, Sep 22",320922103,laa,4,,Regular Season,2012
chw,1,"Sun, Sep 23",320923103,laa,4,,Regular Season,2012
cle,4,"Mon, Sep 24",320924104,chw,5,,Regular Season,2012
cle,4,"Tue, Sep 25",320925104,chw,3,,Regular Season,2012
cle,6,"Wed, Sep 26",320926104,chw,4,,Regular Season,2012
tb,3,"Thu, Sep 27",320927104,chw,2,,Regular Season,2012
tb,1,"Fri, Sep 28",320928104,chw,3,,Regular Season,2012
tb,10,"Sat, Sep 29",320929104,chw,4,,Regular Season,2012
tb,6,"Sun, Sep 30",320930104,chw,2,,Regular Season,2012
chw,11,"Mon, Oct 1",321001105,cle,0,,Regular Season,2012
chw,3 F/12,"Tue, Oct 2",321002105,cle,4,,Regular Season,2012
chw,9,"Wed, Oct 3",321003105,cle,0,,Regular Season,2012
chw,9,"Sat, Feb 23",330223119,lad,0,,Preseason,2013
lad,2,"Sun, Feb 24",330224104,chw,2,,Preseason,2013
chw,9,"Mon, Feb 25",330225126,sf,9,,Preseason,2013
chw,14,"Tue, Feb 26",330226113,tex,8,,Preseason,2013
tex,4,"Wed, Feb 27",330227104,chw,8,,Preseason,2013
chw,3,"Thu, Feb 28",330228108,mil,4,,Preseason,2013
chw,7,"Fri, Mar 1",330301105,cle,9,,Preseason,2013
cin,0,"Sat, Mar 2",330302104,chw,4,,Preseason,2013
chw,0,"Sun, Mar 3",330303125,sd,4,,Preseason,2013
sf,2,"Mon, Mar 4",330304104,chw,6,,Preseason,2013
vsUnited States,4,"Tue, Mar 5",330305104,chw,4,,Preseason,2013
chw,8,"Thu, Mar 7",330307116,chc,3,,Preseason,2013
sd,,"Fri, Mar 8",,chw,,postponed,Preseason,2013
chw,9,"Sat, Mar 9",330309129,ari,11,,Preseason,2013
cin,7,"Sun, Mar 10",330310104,chw,3,,Preseason,2013
chw,11,"Sun, Mar 10",330310112,sea,7,,Preseason,2013
col,1,"Mon, Mar 11",330311104,chw,3,,Preseason,2013
cle,5,"Wed, Mar 13",330313104,chw,2,,Preseason,2013
chw,4,"Thu, Mar 14",330314103,laa,12,,Preseason,2013
chc,3,"Fri, Mar 15",330315104,chw,15,,Preseason,2013
oak,5,"Sat, Mar 16",330316104,chw,11,,Preseason,2013
chw,0,"Sun, Mar 17",330317107,kc,10,,Preseason,2013
chw,6,"Tue, Mar 19",330319117,cin,10,,Preseason,2013
ari,4,"Wed, Mar 20",330320104,chw,2,,Preseason,2013
mil,3,"Thu, Mar 21",330321104,chw,8,,Preseason,2013
chw,4,"Fri, Mar 22",330322111,oak,4,,Preseason,2013
chw,4,"Sat, Mar 23",330323119,lad,10,,Preseason,2013
kc,8,"Sun, Mar 24",330324104,chw,2,,Preseason,2013
laa,11,"Mon, Mar 25",330325104,chw,5,,Preseason,2013
chw,11,"Tue, Mar 26",330326113,tex,3,,Preseason,2013
cle,4,"Wed, Mar 27",330327104,chw,5,,Preseason,2013
chw,7,"Fri, Mar 29",330329108,mil,2,,Preseason,2013
chw,4,"Sat, Mar 30",330330108,mil,5,,Preseason,2013
kc,0,"Mon, Apr 1",330401104,chw,1,,Regular Season,2013
kc,2,"Wed, Apr 3",330403104,chw,5,,Regular Season,2013
kc,3,"Thu, Apr 4",330404104,chw,1,,Regular Season,2013
sea,8,"Fri, Apr 5",330405104,chw,7 F/10,,Regular Season,2013
sea,3,"Sat, Apr 6",330406104,chw,4,,Regular Season,2013
sea,3 F/10,"Sun, Apr 7",330407104,chw,4,,Regular Season,2013
chw,7,"Tue, Apr 9",330409120,wsh,8,,Regular Season,2013
chw,2,"Wed, Apr 10",330410120,wsh,5,,Regular Season,2013
chw,4,"Thu, Apr 11",330411120,wsh,7,,Regular Season,2013
chw,0,"Fri, Apr 12",330412105,cle,1,,Regular Season,2013
chw,4,"Sat, Apr 13",330413105,cle,9,,Regular Season,2013
chw,3,"Sun, Apr 14",330414105,cle,1,,Regular Season,2013
chw,3,"Mon, Apr 15",330415114,tor,4,,Regular Season,2013
chw,4,"Tue, Apr 16",330416114,tor,3,,Regular Season,2013
chw,7,"Wed, Apr 17",330417114,tor,0,,Regular Season,2013
chw,1,"Thu, Apr 18",330418114,tor,3,,Regular Season,2013
min,,"Fri, Apr 19",,chw,,postponed,Regular Season,2013
min,2,"Sat, Apr 20",330420104,chw,1 F/10,,Regular Season,2013
min,5,"Sun, Apr 21",330421104,chw,3,,Regular Season,2013
cle,3,"Mon, Apr 22",330422104,chw,2,,Regular Season,2013
cle,,"Tue, Apr 23",,chw,,postponed,Regular Season,2013
cle,2,"Wed, Apr 24",330424104,chw,3,,Regular Season,2013
tb,2,"Thu, Apr 25",330425104,chw,5,,Regular Season,2013
tb,4,"Fri, Apr 26",330426104,chw,5,,Regular Season,2013
tb,10,"Sat, Apr 27",330427104,chw,4,,Regular Season,2013
tb,8,"Sun, Apr 28",330428104,chw,3,,Regular Season,2013
chw,6,"Tue, Apr 30",330430113,tex,10,,Regular Season,2013
chw,5,"Wed, May 1",330501113,tex,2,,Regular Season,2013
chw,3,"Thu, May 2",330502113,tex,1,,Regular Season,2013
chw,,"Fri, May 3",,kc,,postponed,Regular Season,2013
chw,0,"Sat, May 4",330504107,kc,2,,Regular Season,2013
chw,5 F/10,"Sun, May 5",330505107,kc,6,,Regular Season,2013
chw,2,"Mon, May 6",330506107,kc,1 F/11,,Regular Season,2013
chw,0 F/10,"Tue, May 7",330507121,nym,1,,Regular Season,2013
chw,6,"Wed, May 8",330508121,nym,3,,Regular Season,2013
laa,7,"Fri, May 10",330510104,chw,5,,Regular Season,2013
laa,3,"Sat, May 11",330511104,chw,2,,Regular Season,2013
laa,0,"Sun, May 12",330512104,chw,3,,Regular Season,2013
chw,3,"Mon, May 13",330513109,min,10,,Regular Season,2013
chw,4,"Tue, May 14",330514109,min,2,,Regular Season,2013
chw,9,"Wed, May 15",330515109,min,4,,Regular Season,2013
chw,5,"Thu, May 16",330516103,laa,4,,Regular Season,2013
chw,3,"Fri, May 17",330517103,laa,0,,Regular Season,2013
chw,9,"Sat, May 18",330518103,laa,12,,Regular Season,2013
chw,2,"Sun, May 19",330519103,laa,6,,Regular Season,2013
bos,4,"Mon, May 20",330520104,chw,6,,Regular Season,2013
bos,1,"Tue, May 21",330521104,chw,3,,Regular Season,2013
bos,6,"Wed, May 22",330522104,chw,2,,Regular Season,2013
mia,3 F/11,"Fri, May 24",330524104,chw,4,,Regular Season,2013
mia,1,"Sat, May 25",330525104,chw,2,,Regular Season,2013
mia,3,"Sun, May 26",330526104,chw,5,,Regular Season,2013
chc,7,"Mon, May 27",330527104,chw,0,,Regular Season,2013
chc,,"Tue, May 28",,chw,,postponed,Regular Season,2013
chw,3,"Wed, May 29",330529116,chc,9,,Regular Season,2013
chw,3,"Thu, May 30",330530116,chc,8,,Regular Season,2013
chw,0,"Fri, May 31",330531111,oak,3,,Regular Season,2013
chw,3 F/10,"Sat, Jun 1",330601111,oak,4,,Regular Season,2013
chw,0,"Sun, Jun 2",330602111,oak,2,,Regular Season,2013
chw,2,"Mon, Jun 3",330603112,sea,4,,Regular Season,2013
chw,4,"Tue, Jun 4",330604112,sea,7,,Regular Season,2013
chw,7,"Wed, Jun 5",330605112,sea,5 F/16,,Regular Season,2013
oak,5,"Thu, Jun 6",330606104,chw,4 F/10,,Regular Season,2013
oak,4,"Fri, Jun 7",330607104,chw,3,,Regular Season,2013
oak,1,"Sat, Jun 8",330608104,chw,4,,Regular Season,2013
oak,2,"Sun, Jun 9",330609104,chw,4,,Regular Season,2013
tor,6,"Mon, Jun 10",330610104,chw,10,,Regular Season,2013
tor,7,"Tue, Jun 11",330611104,chw,5 F/10,,Regular Season,2013
tor,,"Wed, Jun 12",,chw,,postponed,Regular Season,2013
chw,1,"Fri, Jun 14",330614118,hou,2,,Regular Season,2013
chw,3,"Sat, Jun 15",330615118,hou,4,,Regular Season,2013
chw,4,"Sun, Jun 16",330616118,hou,5,,Regular Season,2013
chw,4,"Mon, Jun 17",330617118,hou,2,,Regular Season,2013
chw,5,"Tue, Jun 18",330618109,min,7,,Regular Season,2013
chw,4,"Wed, Jun 19",330619109,min,7,,Regular Season,2013
chw,4,"Thu, Jun 20",330620109,min,8,,Regular Season,2013
chw,9,"Fri, Jun 21",330621107,kc,1,,Regular Season,2013
chw,3,"Sat, Jun 22",330622107,kc,2,,Regular Season,2013
chw,6,"Sun, Jun 23",330623107,kc,7,,Regular Season,2013
nym,4,"Tue, Jun 25",330625104,chw,5,,Regular Season,2013
nym,3,"Wed, Jun 26",330626104,chw,0,,Regular Season,2013
cle,19,"Fri, Jun 28",330628204,chw,10,,Regular Season,2013
cle,9,"Fri, Jun 28",330628304,chw,8,,Regular Season,2013
cle,4,"Sat, Jun 29",330629104,chw,3,,Regular Season,2013
cle,4,"Sun, Jun 30",330630104,chw,0,,Regular Season,2013
bal,2,"Tue, Jul 2",330702104,chw,5,,Regular Season,2013
bal,4,"Wed, Jul 3",330703104,chw,2,,Regular Season,2013
bal,2,"Thu, Jul 4",330704104,chw,3,,Regular Season,2013
chw,3,"Fri, Jul 5",330705130,tb,8,,Regular Season,2013
chw,0,"Sat, Jul 6",330706130,tb,3,,Regular Season,2013
chw,1,"Sun, Jul 7",330707130,tb,3,,Regular Season,2013
chc,8,"Mon, Jul 8",330708104,chw,2,,Regular Season,2013
chw,11,"Tue, Jul 9",330709106,det,4,,Regular Season,2013
chw,5,"Wed, Jul 10",330710106,det,8,,Regular Season,2013
chw,6,"Thu, Jul 11",330711106,det,3,,Regular Season,2013
chw,,"Fri, Jul 12",,phi,,postponed,Regular Season,2013
chw,5,"Sat, Jul 13",330713222,phi,4 F/11,,Regular Season,2013
chw,1 F/13,"Sat, Jul 13",330713322,phi,2,,Regular Season,2013
chw,3 F/10,"Sun, Jul 14",330714122,phi,4,,Regular Season,2013
atl,6,"Fri, Jul 19",330719104,chw,4,,Regular Season,2013
atl,6,"Sat, Jul 20",330720104,chw,10,,Regular Season,2013
atl,1,"Sun, Jul 21",330721104,chw,3,,Regular Season,2013
det,7,"Mon, Jul 22",330722104,chw,3,,Regular Season,2013
det,6,"Tue, Jul 23",330723104,chw,2,,Regular Season,2013
det,6,"Wed, Jul 24",330724104,chw,2,,Regular Season,2013
det,4,"Thu, Jul 25",330725104,chw,7,,Regular Season,2013
kc,5,"Fri, Jul 26",330726104,chw,1,,Regular Season,2013
kc,1,"Sat, Jul 27",330727104,chw,0,,Regular Season,2013
kc,4,"Sun, Jul 28",330728104,chw,2 F/12,,Regular Season,2013
chw,2,"Mon, Jul 29",330729105,cle,3,,Regular Season,2013
chw,4,"Tue, Jul 30",330730105,cle,7,,Regular Season,2013
chw,5 F/10,"Wed, Jul 31",330731105,cle,6,,Regular Season,2013
chw,1,"Thu, Aug 1",330801105,cle,6,,Regular Season,2013
chw,1,"Fri, Aug 2",330802106,det,2,,Regular Season,2013
chw,0,"Sat, Aug 3",330803106,det,3,,Regular Season,2013
chw,2 F/12,"Sun, Aug 4",330804106,det,3,,Regular Season,2013
nyy,1,"Mon, Aug 5",330805104,chw,8,,Regular Season,2013
nyy,2,"Tue, Aug 6",330806104,chw,3,,Regular Season,2013
nyy,5 F/12,"Wed, Aug 7",330807104,chw,6,,Regular Season,2013
min,7,"Fri, Aug 9",330809204,chw,5,,Regular Season,2013
min,3,"Fri, Aug 9",330809304,chw,2 F/10,,Regular Season,2013
min,4,"Sat, Aug 10",330810104,chw,5,,Regular Season,2013
min,5,"Sun, Aug 11",330811104,chw,2,,Regular Season,2013
det,2,"Mon, Aug 12",330812104,chw,6,,Regular Season,2013
det,3 F/11,"Tue, Aug 13",330813104,chw,4,,Regular Season,2013
det,6,"Wed, Aug 14",330814104,chw,4,,Regular Season,2013
chw,3,"Thu, Aug 15",330815109,min,4,,Regular Season,2013
chw,5,"Fri, Aug 16",330816109,min,2,,Regular Season,2013
chw,8,"Sat, Aug 17",330817109,min,5,,Regular Season,2013
chw,5,"Sun, Aug 18",330818109,min,2,,Regular Season,2013
chw,2,"Tue, Aug 20",330820107,kc,0,,Regular Season,2013
chw,5,"Wed, Aug 21",330821107,kc,2,,Regular Season,2013
chw,4,"Thu, Aug 22",330822107,kc,3 F/12,,Regular Season,2013
tex,11,"Fri, Aug 23",330823104,chw,5,,Regular Season,2013
tex,2,"Sat, Aug 24",330824104,chw,3,,Regular Season,2013
tex,2,"Sun, Aug 25",330825104,chw,5,,Regular Season,2013
hou,10,"Mon, Aug 26",330826104,chw,8,,Regular Season,2013
hou,3,"Tue, Aug 27",330827104,chw,4,,Regular Season,2013
hou,1,"Wed, Aug 28",330828104,chw,6,,Regular Season,2013
chw,3,"Fri, Aug 30",330830102,bos,4,,Regular Season,2013
chw,2,"Sat, Aug 31",330831102,bos,7,,Regular Season,2013
chw,6,"Sun, Sep 1",330901102,bos,7,,Regular Season,2013
chw,1,"Mon, Sep 2",330902110,nyy,9,,Regular Season,2013
chw,4,"Tue, Sep 3",330903110,nyy,6,,Regular Season,2013
chw,5,"Wed, Sep 4",330904110,nyy,6,,Regular Season,2013
chw,1,"Thu, Sep 5",330905101,bal,3,,Regular Season,2013
chw,0,"Fri, Sep 6",330906101,bal,4,,Regular Season,2013
chw,3 F/10,"Sat, Sep 7",330907101,bal,4,,Regular Season,2013
chw,4,"Sun, Sep 8",330908101,bal,2,,Regular Season,2013
det,1,"Mon, Sep 9",330909104,chw,5,,Regular Season,2013
det,9,"Tue, Sep 10",330910104,chw,1,,Regular Season,2013
det,1,"Wed, Sep 11",330911104,chw,0,,Regular Season,2013
cle,14,"Thu, Sep 12",330912104,chw,3,,Regular Season,2013
cle,3,"Fri, Sep 13",330913104,chw,1,,Regular Season,2013
cle,8,"Sat, Sep 14",330914104,chw,1,,Regular Season,2013
cle,7,"Sun, Sep 15",330915104,chw,1,,Regular Season,2013
min,1,"Mon, Sep 16",330916104,chw,12,,Regular Season,2013
min,3,"Tue, Sep 17",330917104,chw,4,,Regular Season,2013
min,4,"Wed, Sep 18",330918104,chw,3,,Regular Season,2013
chw,5,"Fri, Sep 20",330920106,det,12,,Regular Season,2013
chw,6 F/12,"Sat, Sep 21",330921106,det,7,,Regular Season,2013
chw,6,"Sun, Sep 22",330922106,det,3,,Regular Season,2013
tor,2,"Mon, Sep 23",330923104,chw,3,,Regular Season,2013
chw,4,"Tue, Sep 24",330924105,cle,5,,Regular Season,2013
chw,2,"Wed, Sep 25",330925105,cle,7,,Regular Season,2013
kc,3,"Thu, Sep 26",330926104,chw,2,,Regular Season,2013
kc,6,"Fri, Sep 27",330927104,chw,1,,Regular Season,2013
kc,5,"Sat, Sep 28",330928104,chw,6,,Regular Season,2013
kc,4,"Sun, Sep 29",330929104,chw,1,,Regular Season,2013
chw,0,"Fri, Feb 28",340228119,lad,5,,Preseason,2014
chw,9,"Sun, Mar 2",340302113,tex,7,,Preseason,2014
kc,7,"Mon, Mar 3",340303104,chw,9,,Preseason,2014
chw,4,"Tue, Mar 4",340304105,cle,5,,Preseason,2014
